,acc,epoch,loss,val_acc,val_loss
0,0.5,0,0.7671700865030289,0.5,0.6975825130939484
0,0.5,1,0.7783256769180298,0.5,0.724096953868866
0,0.4375,2,0.7647771239280701,0.5,0.7430354952812195
0,0.4375,3,0.7392478734254837,0.5,0.7392128109931946
0,0.453125,4,0.7237815707921982,0.5,0.7034033834934235
0,0.5,5,0.7108197212219238,0.5,0.6972506642341614
0,0.46875,6,0.699751228094101,0.5,0.7057585418224335
0,0.5,7,0.7181467413902283,0.5,0.6945987939834595
0,0.5,8,0.7387103885412216,0.5,0.7200244963169098
0,0.46875,9,0.7265722751617432,0.5,0.7284901142120361
0,0.5,10,0.705581933259964,0.5,0.6985380351543427
0,0.5,11,0.7027333080768585,0.5,0.6998714506626129
0,0.53125,12,0.6993775069713593,0.5,0.6986579895019531
0,0.5,13,0.7165235728025436,0.5,0.6940329968929291
0,0.5,14,0.7644664645195007,0.5,0.7413349747657776
0,0.5,15,0.736478865146637,0.5,0.7743838727474213
0,0.53125,16,0.7108888626098633,0.5,0.7010520696640015
0,0.5,17,0.7132851928472519,0.5,0.7022954821586609
0,0.359375,18,0.7546119391918182,0.5,0.7038581669330597
0,0.5,19,0.6962110549211502,0.5,0.6981630921363831
0,0.453125,20,0.7173200398683548,0.5,0.6982021927833557
0,0.5,21,0.7014220356941223,0.5625,0.6972087025642395
0,0.46875,22,0.7015237361192703,0.5,0.6970389187335968
0,0.46875,23,0.728742241859436,0.5,0.7066435217857361
0,0.4375,24,0.7318383008241653,0.5,0.7105934321880341
0,0.5,25,0.6968479305505753,0.5,0.706452339887619
0,0.4375,26,0.7114117294549942,0.5,0.7007397413253784
0,0.5,27,0.7078515887260437,0.46875,0.6969327032566071
0,0.5,28,0.7163991034030914,0.5,0.726807177066803
0,0.5,29,0.692556157708168,0.5,0.7117396891117096
0,0.5,30,0.7125516831874847,0.5,0.697370857000351
0,0.5,31,0.7304176986217499,0.46875,0.6970861256122589
0,0.46875,32,0.7281589210033417,0.5,0.707771360874176
0,0.578125,33,0.7046198844909668,0.5,0.7348820567131042
0,0.53125,34,0.701583594083786,0.5,0.6995086073875427
0,0.40625,35,0.731351375579834,0.5,0.6916046142578125
0,0.5,36,0.7044206857681274,0.5,0.6997905671596527
0,0.4375,37,0.6986200958490372,0.46875,0.6940487921237946
0,0.5,38,0.7166285663843155,0.5,0.7055652737617493
0,0.5,39,0.6969429403543472,0.5,0.7060242593288422
0,0.4375,40,0.7261379659175873,0.5,0.7086531817913055
0,0.4375,41,0.7226319164037704,0.5,0.6993922889232635
