,acc,epoch,loss,val_acc,val_loss
0,0.46875,0,0.7882450222969055,0.5,0.8256432712078094
0,0.578125,1,0.7573482245206833,0.46875,0.7101202607154846
0,0.515625,2,0.7355097234249115,0.46875,0.7181002497673035
0,0.5625,3,0.6844008564949036,0.5,0.7201011478900909
0,0.5,4,0.7051129192113876,0.40625,0.7377618253231049
0,0.5,5,0.7261974662542343,0.53125,0.7046197652816772
0,0.484375,6,0.7220171838998795,0.5,0.7069233059883118
0,0.515625,7,0.6827094703912735,0.5,0.7276394367218018
0,0.390625,8,0.7398292124271393,0.625,0.6755816340446472
0,0.5625,9,0.697044163942337,0.5,0.7035900056362152
0,0.625,10,0.6657793968915939,0.59375,0.6724568903446198
0,0.53125,11,0.6957527846097946,0.59375,0.6857999265193939
0,0.5625,12,0.6698125451803207,0.625,0.6850747764110565
0,0.625,13,0.6604297161102295,0.5,0.7120039165019989
0,0.65625,14,0.6715794801712036,0.5625,0.7155686318874359
0,0.578125,15,0.661006823182106,0.59375,0.662668377161026
0,0.546875,16,0.705742135643959,0.46875,0.7155454456806183
0,0.5,17,0.6919809877872467,0.59375,0.6940377354621887
0,0.71875,18,0.6274858713150024,0.53125,0.6665056347846985
0,0.578125,19,0.6704379767179489,0.46875,0.7213765680789948
0,0.546875,20,0.6710542440414429,0.5625,0.6908197402954102
0,0.59375,21,0.6685024946928024,0.53125,0.6968802213668823
0,0.546875,22,0.6742641180753708,0.53125,0.6822863817214966
0,0.625,23,0.6671175062656403,0.53125,0.710609644651413
0,0.609375,24,0.6654690653085709,0.46875,0.7339908480644226
0,0.5625,25,0.6583951413631439,0.53125,0.737464427947998
0,0.578125,26,0.6778908222913742,0.59375,0.6673556864261627
0,0.4375,27,0.7645003944635391,0.5,0.7818349003791809
0,0.53125,28,0.7262637615203857,0.5,0.859065443277359
0,0.53125,29,0.6762297749519348,0.46875,0.7148095071315765
0,0.546875,30,0.6524287015199661,0.46875,0.7500860393047333
0,0.5,31,0.7453944087028503,0.5625,0.736946702003479
0,0.625,32,0.6511891931295395,0.46875,0.7202794253826141
0,0.59375,33,0.6873561441898346,0.53125,0.7065041661262512
0,0.640625,34,0.6272617727518082,0.4375,0.7687234580516815
0,0.546875,35,0.6775733828544617,0.5,0.6941584944725037
0,0.53125,36,0.7834886759519577,0.46875,0.7480221092700958
0,0.578125,37,0.6941076666116714,0.46875,0.7827431857585907
0,0.671875,38,0.63810595870018,0.53125,0.7075777053833008
0,0.640625,39,0.6732444316148758,0.5625,0.6618764400482178
0,0.578125,40,0.625643253326416,0.59375,0.7133212089538574
0,0.578125,41,0.636852815747261,0.65625,0.626388430595398
0,0.546875,42,0.6683047711849213,0.4375,0.8007394373416901
