,acc,epoch,loss,val_acc,val_loss
0,0.90625,0,0.26093214750289917,1.0,0.05699877254664898
0,1.0,1,0.029535613022744656,1.0,0.023986796848475933
0,1.0,2,0.009571208618581295,1.0,0.008689014939591289
0,1.0,3,0.003482575761154294,1.0,0.003054159926250577
0,1.0,4,0.0015238657651934773,1.0,0.002047419489827007
0,1.0,5,0.001333998894551769,1.0,0.0016155452467501163
0,1.0,6,0.0011485957365948707,1.0,0.0021126517094671726
0,1.0,7,0.0009589442342985421,1.0,0.0011875666677951813
0,1.0,8,0.0009740737004904076,1.0,0.0012422968284226954
0,1.0,9,0.0008650021482026204,1.0,0.0011126669705845416
0,1.0,10,0.0008535076922271401,1.0,0.0011764244991354644
0,1.0,11,0.0007115373882697895,1.0,0.0011589032365009189
0,1.0,12,0.0007796273130225018,1.0,0.0011589042842388153
0,1.0,13,0.0006955803401069716,1.0,0.0008808114798739552
0,1.0,14,0.0006798362664994784,1.0,0.0013018983299843967
0,1.0,15,0.0006587191019207239,1.0,0.0010057672043330967
0,1.0,16,0.0007696040556766093,1.0,0.0009973331762012094
0,1.0,17,0.0006307927978923544,1.0,0.0007638289243914187
0,1.0,18,0.0005299795011524111,1.0,0.0008816758345346898
0,1.0,19,0.0008040485117817298,1.0,0.0008852884348016232
0,1.0,20,0.0005434850390884094,1.0,0.0005614434485323727
0,1.0,21,0.000614639233390335,1.0,0.0008215907437261194
0,1.0,22,0.0004963613973814063,1.0,0.0007787276990711689
0,1.0,23,0.000596757854509633,1.0,0.0006523532210849226
0,1.0,24,0.0005540012643905357,1.0,0.0008141504367813468
0,1.0,25,0.0006599058251595125,1.0,0.0007411952537950128
0,1.0,26,0.0003796858145506121,1.0,0.0007574888877570629
0,1.0,27,0.00047897636250127107,1.0,0.0006628964038100094
0,1.0,28,0.0005006375213270076,1.0,0.0006126413063611835
0,1.0,29,0.0004038311599288136,1.0,0.0004924676031805575
0,1.0,30,0.0005617195129161701,1.0,0.0006001839064992964
0,1.0,31,0.00045139707799535245,1.0,0.0005913046625209972
0,1.0,32,0.00045277297613210976,1.0,0.0005318533367244527
0,1.0,33,0.0003634112945292145,1.0,0.0005834128533024341
0,1.0,34,0.0004612457851180807,1.0,0.0004736381961265579
0,1.0,35,0.0003957165426982101,1.0,0.000523649126989767
0,1.0,36,0.00032489264413015917,1.0,0.0004880190681433305
0,1.0,37,0.000414985122915823,1.0,0.0003658966161310673
0,1.0,38,0.00032905544503591955,1.0,0.0006333034252747893
0,1.0,39,0.00031348208722192794,1.0,0.0005582611047429964
0,1.0,40,0.00031782851146999747,1.0,0.00046363763976842165
0,1.0,41,0.0003529278910718858,1.0,0.0006109469977673143
0,1.0,42,0.0003227502966183238,1.0,0.00040599852218292654
0,1.0,43,0.00030205897928681225,1.0,0.0005138401174917817
0,1.0,44,0.0002876743455999531,1.0,0.00041218493424821645
0,1.0,45,0.00029167836328269914,1.0,0.00034996891918126494
0,1.0,46,0.00029883098250138573,1.0,0.00042914522055070847
0,1.0,47,0.00023139659606385976,1.0,0.00042534826206974685
0,1.0,48,0.0002667814987944439,1.0,0.0003666068078018725
0,1.0,49,0.0002705774822970852,1.0,0.0004011145356344059
0,1.0,50,0.0002820550180331338,1.0,0.00040124521183315665
0,1.0,51,0.00027210031112190336,1.0,0.00027904234593734145
0,1.0,52,0.0002908951573772356,1.0,0.0004325945774326101
0,1.0,53,0.0003137372332275845,1.0,0.00029470527806552127
0,1.0,54,0.0003001177065016236,1.0,0.00031471582769881934
0,1.0,55,0.0002691071422304958,1.0,0.0003548606182448566
0,1.0,56,0.0002340773462492507,1.0,0.00033302558586001396
0,1.0,57,0.0002585911934147589,1.0,0.0002935246375272982
0,1.0,58,0.00022842899852548726,1.0,0.0003009237116202712
0,1.0,59,0.00020520881298580207,1.0,0.00031339934503193945
0,1.0,60,0.0002185760240536183,1.0,0.0003705177368829027
0,1.0,61,0.00019047306341235526,1.0,0.0003152643912471831
0,1.0,62,0.0001933575185830705,1.0,0.00025275923690060154
0,1.0,63,0.00016405238420702517,1.0,0.0003654324245871976
0,1.0,64,0.0002217840992670972,1.0,0.00028081437631044537
0,1.0,65,0.00018529693625168875,1.0,0.00027510447398526594
0,1.0,66,0.0001601880940143019,1.0,0.0003279164375271648
0,1.0,67,0.00019666013758978806,1.0,0.00031556411704514176
0,1.0,68,0.00016470624905196019,1.0,0.00022747291950508952
0,1.0,69,0.00018236787946079858,1.0,0.0002189418373745866
0,1.0,70,0.00014701396321470384,1.0,0.00022881003678776324
0,1.0,71,0.00018205565720563754,1.0,0.000267226729192771
0,1.0,72,0.00020783125000889413,1.0,0.00022240873659029603
0,1.0,73,0.00013462796778185293,1.0,0.00017532004858367145
0,1.0,74,0.00013956143084215,1.0,0.00021388748427852988
0,1.0,75,0.0001606395744602196,1.0,0.0002761725918389857
0,1.0,76,0.00015914152390905656,1.0,0.00025005018687807024
0,1.0,77,0.00015542792971245944,1.0,0.0002225787247880362
0,1.0,78,0.00016589980077696964,1.0,0.00022903284116182476
0,1.0,79,0.00014007685967953876,1.0,0.00023756726295687258
0,1.0,80,0.00015818213068996556,1.0,0.0002726372331380844
0,1.0,81,0.00013356766066863202,1.0,0.00019029073882848024
0,1.0,82,0.0001539691147627309,1.0,0.00021029732306487858
0,1.0,83,0.0001293251207243884,1.0,0.00017959529213840142
0,1.0,84,0.00011756081767089199,1.0,0.00018214502779301256
0,1.0,85,0.0001596085166966077,1.0,0.0001569647210999392
0,1.0,86,0.00011628530955931637,1.0,0.0001971506717381999
0,1.0,87,0.00013489887169271242,1.0,0.00020265323837520555
0,1.0,88,9.992969899030868e-05,1.0,0.00015945538325468078
0,1.0,89,0.00011452775834186468,1.0,0.00021342097170418128
0,1.0,90,0.00013810907330480404,1.0,0.00023735416471026838
0,1.0,91,0.00011249750241404399,1.0,0.00015387743769679219
0,1.0,92,0.00010124964683200233,1.0,0.00017033461335813627
0,1.0,93,0.00014129160990705714,1.0,0.00018561903561931103
0,1.0,94,0.00010494915295566898,1.0,0.00012806190352421254
0,1.0,95,0.00012510458691394888,1.0,0.00012610480916919187
0,1.0,96,0.0001207545446959557,1.0,0.0001896631802082993
0,1.0,97,0.00011796335638791788,1.0,0.00023261585010914132
0,1.0,98,0.00010755518997029867,1.0,0.00015151898696785793
0,1.0,99,0.0001335880187980365,1.0,0.00018339157395530492
