,acc,epoch,loss,val_acc,val_loss
0,0.515625,0,0.8144194483757019,0.5,0.7128025591373444
0,0.59375,1,0.657599613070488,0.5,0.8013089299201965
0,0.484375,2,0.785927802324295,0.5,0.7856129109859467
0,0.53125,3,0.763906329870224,0.5,0.7250414788722992
0,0.5,4,0.7127923965454102,0.5,0.7131642401218414
0,0.390625,5,0.7413869351148605,0.40625,0.7226085364818573
0,0.484375,6,0.7186567932367325,0.5,0.7203190326690674
0,0.5625,7,0.728533461689949,0.5,0.7174712121486664
0,0.5,8,0.7655730694532394,0.53125,0.7106326818466187
0,0.578125,9,0.6894547641277313,0.5,0.7734920382499695
0,0.578125,10,0.7022695541381836,0.53125,0.7341395914554596
0,0.59375,11,0.6855470240116119,0.4375,0.7139496207237244
0,0.5625,12,0.7009711414575577,0.46875,0.7124180793762207
0,0.546875,13,0.7203214764595032,0.40625,0.7702321112155914
0,0.5625,14,0.6812284141778946,0.5,0.7533622086048126
0,0.4375,15,0.7232255786657333,0.46875,0.7199138402938843
0,0.5,16,0.7581064999103546,0.46875,0.772276371717453
0,0.5,17,0.7620856165885925,0.4375,0.7565551996231079
0,0.5,18,0.7243163138628006,0.5,0.8318154811859131
0,0.5625,19,0.6972080916166306,0.5625,0.7210181355476379
0,0.453125,20,0.7614763975143433,0.5,0.7738757133483887
0,0.59375,21,0.7168434113264084,0.53125,0.7048538327217102
0,0.53125,22,0.7528844475746155,0.5625,0.6849741339683533
0,0.5,23,0.8261488229036331,0.53125,0.7192603349685669
0,0.53125,24,0.7739221453666687,0.53125,0.7529154419898987
0,0.5,25,0.7212832123041153,0.5,0.7973784804344177
0,0.5,26,0.7257456481456757,0.59375,0.6953929662704468
0,0.59375,27,0.6868777126073837,0.53125,0.672491729259491
0,0.609375,28,0.6585780531167984,0.53125,0.7115733921527863
0,0.5,29,0.7192091792821884,0.4375,0.7387113571166992
0,0.5,30,0.7510642260313034,0.5625,0.7012305557727814
0,0.484375,31,0.7315348535776138,0.46875,0.7184264063835144
