,acc,epoch,loss,val_acc,val_loss
0,1.0,0,0.35666023194789886,1.0,0.15191633999347687
0,1.0,1,0.07109313737601042,1.0,0.048825133591890335
0,1.0,2,0.02596986200660467,1.0,0.021308177150785923
0,1.0,3,0.013299297075718641,1.0,0.013725746423006058
0,1.0,4,0.00813853822182864,1.0,0.01024019019678235
0,1.0,5,0.006237420137040317,1.0,0.009205588605254889
0,1.0,6,0.0053524450631812215,1.0,0.006469809683039784
0,1.0,7,0.005286815227009356,1.0,0.007547986228018999
0,1.0,8,0.0037899487069807947,1.0,0.005756668513640761
0,1.0,9,0.0041590192704461515,1.0,0.006155858281999826
0,1.0,10,0.003711597586516291,1.0,0.005478139966726303
0,1.0,11,0.0035361662739887834,1.0,0.004905862268060446
0,1.0,12,0.003602649725507945,1.0,0.0039878993993625045
0,1.0,13,0.0029782228521071374,1.0,0.0038733892142772675
0,1.0,14,0.0030924243037588894,1.0,0.0038122672121971846
0,1.0,15,0.002925156964920461,1.0,0.00370095856487751
0,1.0,16,0.0022521974169649184,1.0,0.0036239123437553644
0,1.0,17,0.0024583606573287398,1.0,0.0031132798176258802
0,1.0,18,0.0021828259341418743,1.0,0.0033860834082588553
0,1.0,19,0.0021906300680711865,1.0,0.0037558659678325057
0,1.0,20,0.0019369892543181777,1.0,0.0030862927669659257
0,1.0,21,0.0017636431730352342,1.0,0.002620578627102077
0,1.0,22,0.0017738267488311976,1.0,0.0032017227495089173
0,1.0,23,0.00165514467516914,1.0,0.00243647291790694
0,1.0,24,0.0016631529724691063,1.0,0.0023939551319926977
0,1.0,25,0.0015397962415590882,1.0,0.0026361694326624274
0,1.0,26,0.001350691803963855,1.0,0.0020994869992136955
0,1.0,27,0.0015465747856069356,1.0,0.00259001343511045
0,1.0,28,0.0013336498814169317,1.0,0.0018978032167069614
0,1.0,29,0.001308652019361034,1.0,0.0020310705294832587
0,1.0,30,0.0012846863537561148,1.0,0.0021293239551596344
0,1.0,31,0.0012284918630030006,1.0,0.0020223334431648254
0,1.0,32,0.0011113487416878343,1.0,0.0017775456653907895
0,1.0,33,0.00116435214295052,1.0,0.001623725111130625
0,1.0,34,0.0011622434540186077,1.0,0.0016642684931866825
0,1.0,35,0.0009937454451574013,1.0,0.001649549463763833
0,1.0,36,0.0011120083363493904,1.0,0.0017062147962860763
0,1.0,37,0.0009112873813137412,1.0,0.001384944363962859
0,1.0,38,0.0010136113414773718,1.0,0.0013841540785506368
0,1.0,39,0.0009408663026988506,1.0,0.0013534651952795684
0,1.0,40,0.0008029850432649255,1.0,0.0012864432064816356
0,1.0,41,0.000772644008975476,1.0,0.0013010913389734924
0,1.0,42,0.0008143930026562884,1.0,0.001454357581678778
0,1.0,43,0.0008726196683710441,1.0,0.00109339616028592
0,1.0,44,0.0007953448221087456,1.0,0.0011692356783896685
0,1.0,45,0.0007808494265191257,1.0,0.0014563428703695536
0,1.0,46,0.0007009816326899454,1.0,0.001254433416761458
0,1.0,47,0.0006386218155967072,1.0,0.0011552278592716902
0,1.0,48,0.0006257450731936842,1.0,0.0011430885642766953
0,1.0,49,0.0006731922330800444,1.0,0.0011824553366750479
0,1.0,50,0.0006554369610967115,1.0,0.0010862614144571126
0,1.0,51,0.0006909004878252745,1.0,0.0011229679803363979
0,1.0,52,0.0006046081543900073,1.0,0.0011209414806216955
0,1.0,53,0.0005880435273866169,1.0,0.0011628997744992375
0,1.0,54,0.0005718165921280161,1.0,0.001039422320900485
