,acc,epoch,loss,val_acc,val_loss
0,0.53125,0,0.7651712000370026,0.5,0.7076279819011688
0,0.484375,1,0.7879833728075027,0.5,0.714337021112442
0,0.5,2,0.7432756870985031,0.5,0.7092184126377106
0,0.5,3,0.916026771068573,0.5,0.7074579298496246
0,0.5,4,0.8167484253644943,0.5,0.6998949646949768
0,0.5,5,0.7098378390073776,0.5,0.70741406083107
0,0.5,6,0.7212290614843369,0.5,0.7001136839389801
0,0.5,7,0.7882995158433914,0.53125,0.6938029229640961
0,0.5,8,0.8852079957723618,0.5,0.7067014575004578
0,0.5,9,0.8661170601844788,0.5,0.8190813660621643
0,0.5625,10,0.721060648560524,0.5,0.8678235113620758
0,0.53125,11,0.7051205486059189,0.5,0.8065754473209381
0,0.5,12,0.8231527656316757,0.5,0.7132130861282349
0,0.5,13,0.7746312916278839,0.5625,0.694456160068512
0,0.5,14,0.7988842278718948,0.5,0.7157120406627655
0,0.5,15,0.7715897262096405,0.5,0.7168807089328766
0,0.4375,16,0.7421407550573349,0.5,0.6984057426452637
0,0.484375,17,0.714752271771431,0.5,0.6973382830619812
0,0.453125,18,0.8098134994506836,0.5,0.7170477211475372
0,0.5,19,0.9103672504425049,0.5,0.7420814633369446
0,0.5625,20,0.7339778244495392,0.5,0.7840248942375183
0,0.5,21,0.7945284396409988,0.5,0.8440463840961456
0,0.5625,22,0.7262760996818542,0.5,0.7881174087524414
0,0.375,23,0.7967538237571716,0.5,0.7100209295749664
0,0.4375,24,0.7035147249698639,0.5,0.6912812292575836
0,0.5,25,0.6972349882125854,0.46875,0.6946808397769928
0,0.40625,26,0.7342226803302765,0.53125,0.6950592398643494
0,0.5,27,0.7878406643867493,0.53125,0.6924823224544525
0,0.5,28,0.7231325656175613,0.5,0.7023255527019501
0,0.546875,29,0.7131487131118774,0.5,0.7152509987354279
0,0.40625,30,0.7644104808568954,0.5,0.6966545581817627
0,0.5,31,0.7111478000879288,0.5,0.7186044752597809
0,0.46875,32,0.7504932880401611,0.5,0.7029927372932434
0,0.515625,33,0.7038039714097977,0.5,0.7311014533042908
0,0.46875,34,0.7702488005161285,0.5,0.7363861799240112
0,0.40625,35,0.8862259536981583,0.5,0.7449474930763245
0,0.59375,36,0.7611402720212936,0.5,0.8184877038002014
0,0.484375,37,0.8058899194002151,0.5,0.8648179769515991
0,0.4375,38,0.8891456574201584,0.5,0.816282719373703
0,0.53125,39,0.744135707616806,0.5,0.8972126245498657
0,0.34375,40,0.910491332411766,0.5,0.7868428528308868
0,0.53125,41,0.7470866739749908,0.5,0.7875263094902039
0,0.5625,42,0.6964085549116135,0.5,0.7524248957633972
0,0.5,43,0.7401013821363449,0.5,0.7386448383331299
0,0.40625,44,0.7417132705450058,0.46875,0.7016837000846863
0,0.46875,45,0.7429161220788956,0.5,0.7080641090869904
0,0.5,46,0.7239286005496979,0.5,0.708167552947998
0,0.5,47,0.7335564345121384,0.5,0.7286248207092285
0,0.46875,48,0.7255969047546387,0.5,0.7180182039737701
0,0.578125,49,0.7055530846118927,0.5,0.7708215713500977
0,0.5625,50,0.6962818205356598,0.5,0.7330990433692932
0,0.484375,51,0.7335989624261856,0.5,0.7142310440540314
0,0.5,52,0.7296326905488968,0.53125,0.6959037184715271
0,0.5,53,0.7216766774654388,0.5,0.6890635192394257
0,0.484375,54,0.733363002538681,0.4375,0.7033361196517944
0,0.421875,55,0.7146606743335724,0.40625,0.6985988914966583
0,0.5,56,0.7097416669130325,0.4375,0.7011699378490448
0,0.53125,57,0.7218491435050964,0.5,0.7071112096309662
0,0.515625,58,0.7087376117706299,0.5,0.71800896525383
0,0.5625,59,0.6890673488378525,0.5,0.7063913345336914
0,0.546875,60,0.7134251147508621,0.5,0.6941596567630768
0,0.484375,61,0.7168097645044327,0.5,0.7025741934776306
0,0.515625,62,0.7142041027545929,0.34375,0.6906624436378479
0,0.5,63,0.7125385403633118,0.53125,0.6958368718624115
0,0.515625,64,0.7099503725767136,0.5,0.6968590915203094
0,0.5,65,0.698833778500557,0.53125,0.6926035583019257
0,0.46875,66,0.6962747573852539,0.5,0.7028389871120453
0,0.546875,67,0.7537449896335602,0.5,0.7396597862243652
0,0.5,68,0.7674598097801208,0.5,0.7007876336574554
0,0.40625,69,0.7309545576572418,0.375,0.7023589015007019
0,0.53125,70,0.7020012587308884,0.5,0.7091686427593231
0,0.53125,71,0.7279856353998184,0.5,0.7225255370140076
0,0.46875,72,0.7540693432092667,0.4375,0.6986843943595886
0,0.515625,73,0.7053179889917374,0.5,0.7048430144786835
0,0.359375,74,0.7257687598466873,0.46875,0.702913224697113
0,0.46875,75,0.7399655729532242,0.5,0.6977068781852722
0,0.515625,76,0.7036379426717758,0.5,0.6900634169578552
0,0.46875,77,0.6988339275121689,0.40625,0.6988188326358795
0,0.546875,78,0.698276698589325,0.4375,0.6954903900623322
0,0.546875,79,0.6935310661792755,0.5,0.7047295570373535
0,0.5,80,0.6960324048995972,0.5,0.7174224853515625
0,0.484375,81,0.695567861199379,0.5,0.6984674334526062
0,0.421875,82,0.7198213934898376,0.40625,0.7006489038467407
0,0.40625,83,0.7286477982997894,0.5,0.7029938101768494
0,0.515625,84,0.7051470726728439,0.5,0.7347202599048615
0,0.40625,85,0.8173905909061432,0.5,0.7090226113796234
0,0.5,86,0.7811518460512161,0.5,0.7154826819896698
0,0.484375,87,0.8124796599149704,0.5,0.7328806817531586
0,0.53125,88,0.7923661321401596,0.5,0.7175772488117218
0,0.546875,89,0.7198985517024994,0.5,0.7581140100955963
0,0.546875,90,0.6810519248247147,0.5,0.7384223937988281
0,0.578125,91,0.7039775997400284,0.5,0.7113804221153259
0,0.5,92,0.7534811347723007,0.5,0.735816091299057
0,0.453125,93,0.7821426838636398,0.5,0.7660668194293976
0,0.40625,94,0.7958076000213623,0.5,0.7210875153541565
0,0.46875,95,0.7490211874246597,0.5,0.7030429244041443
0,0.546875,96,0.7729671746492386,0.5,0.7303033471107483
0,0.515625,97,0.7378473728895187,0.5,0.7296729683876038
0,0.46875,98,0.712478443980217,0.5,0.7011569142341614
0,0.5,99,0.6871444433927536,0.5,0.7093129456043243
