,acc,epoch,loss,val_acc,val_loss
0,0.609375,0,0.7589505761861801,0.5,0.86857470870018
0,0.609375,1,0.7407682240009308,0.5,0.893919050693512
0,0.5,2,0.832231193780899,0.5,0.9494283497333527
0,0.59375,3,0.7982202470302582,0.5,0.9661077558994293
0,0.46875,4,0.8593057990074158,0.5,0.9221232235431671
0,0.59375,5,0.7437341809272766,0.5,0.8135353028774261
0,0.5,6,0.7985707372426987,0.5,0.8090389370918274
0,0.53125,7,0.7651334851980209,0.5,0.7602665424346924
0,0.5625,8,0.7197803407907486,0.5,0.7445142567157745
0,0.5,9,0.7549395114183426,0.5,0.7329510152339935
0,0.40625,10,0.720724567770958,0.40625,0.7043282091617584
0,0.46875,11,0.7049040496349335,0.59375,0.6889336407184601
0,0.390625,12,0.7606177777051926,0.5,0.6981687843799591
0,0.5,13,0.7047264575958252,0.4375,0.7026516795158386
0,0.53125,14,0.7525007873773575,0.5,0.7448754906654358
0,0.46875,15,0.8098198175430298,0.5,0.8685529232025146
0,0.59375,16,0.7282079607248306,0.5,0.9668712019920349
0,0.53125,17,0.8961062878370285,0.5,0.7819971740245819
0,0.5,18,0.9628839939832687,0.5,0.740678071975708
0,0.5,19,0.9908050745725632,0.5,0.6943469345569611
0,0.5,20,0.9848981648683548,0.5,0.6972706317901611
0,0.5,21,0.7448438256978989,0.5,0.7202939689159393
0,0.46875,22,0.7245593369007111,0.46875,0.6867834627628326
0,0.5,23,0.7004268169403076,0.53125,0.6890225112438202
0,0.5,24,0.6981344372034073,0.4375,0.7023836970329285
0,0.5,25,0.7556763589382172,0.5,0.6991287171840668
0,0.5,26,0.8347249925136566,0.5625,0.6873334646224976
0,0.5,27,0.8915056139230728,0.46875,0.6907207071781158
0,0.4375,28,0.7525952458381653,0.46875,0.7029134333133698
0,0.5,29,0.7012037187814713,0.53125,0.6956893801689148
0,0.53125,30,0.6948506236076355,0.53125,0.6925779283046722
0,0.375,31,0.7095733433961868,0.5,0.6933309435844421
0,0.46875,32,0.7056882381439209,0.5,0.701953113079071
0,0.515625,33,0.6914234012365341,0.5,0.7025357186794281
0,0.5,34,0.6988438814878464,0.5,0.6937981843948364
0,0.484375,35,0.7026454359292984,0.4375,0.6981892585754395
0,0.53125,36,0.7429344058036804,0.5,0.7197064757347107
0,0.609375,37,0.6700975149869919,0.5,0.7572256624698639
0,0.46875,38,0.7445936799049377,0.5,0.7421155869960785
0,0.5,39,0.7423123717308044,0.5,0.8111070394515991
0,0.46875,40,0.7678095102310181,0.5,0.8107215166091919
0,0.5,41,0.7639405429363251,0.5,0.7474377155303955
0,0.546875,42,0.7127937525510788,0.5,0.7567940652370453
0,0.46875,43,0.7731838226318359,0.5,0.7255527675151825
0,0.453125,44,0.7659556716680527,0.5,0.6926709711551666
0,0.375,45,0.7801380008459091,0.5,0.7097366750240326
0,0.515625,46,0.6954879760742188,0.53125,0.6900244951248169
0,0.5,47,0.6919142305850983,0.5,0.710690438747406
0,0.546875,48,0.698883667588234,0.4375,0.6991725862026215
0,0.484375,49,0.7663869112730026,0.5,0.7799471914768219
0,0.40625,50,0.8495675921440125,0.5,0.7541309297084808
0,0.40625,51,0.8331270813941956,0.5625,0.6819320619106293
0,0.5,52,0.7085925936698914,0.5,0.6874545514583588
0,0.59375,53,0.6854560971260071,0.5,0.7126072943210602
0,0.515625,54,0.6988671720027924,0.5,0.7122983932495117
0,0.515625,55,0.7037144750356674,0.46875,0.7073884010314941
0,0.515625,56,0.7367815226316452,0.5,0.7902978956699371
0,0.5,57,0.7901252508163452,0.5,0.8299635052680969
0,0.40625,58,0.9048360735177994,0.5,0.8582839071750641
0,0.4375,59,0.8476037681102753,0.5,0.7077755033969879
0,0.53125,60,0.7181976288557053,0.5,0.7338711619377136
0,0.53125,61,0.7571658492088318,0.5,0.7803933918476105
0,0.53125,62,0.7076317816972733,0.5,0.7525087594985962
0,0.4375,63,0.8934276401996613,0.5,0.7028478384017944
0,0.5,64,0.9401816129684448,0.4375,0.7032068073749542
0,0.5,65,0.9040495306253433,0.46875,0.7035725116729736
0,0.5,66,0.9103823900222778,0.53125,0.6935036480426788
0,0.5,67,0.7411807477474213,0.5,0.7078379094600677
0,0.515625,68,0.7599616348743439,0.5625,0.6853233575820923
0,0.46875,69,0.7770383954048157,0.5,0.7207301259040833
0,0.359375,70,0.7648304849863052,0.5625,0.6947105526924133
0,0.5,71,0.7145028710365295,0.5625,0.6959240734577179
0,0.5,72,0.7440932989120483,0.5,0.7102220058441162
0,0.5,73,0.8118668645620346,0.5,0.705779492855072
0,0.5,74,0.8288527876138687,0.5,0.7131562232971191
0,0.5,75,0.7817140519618988,0.40625,0.7131460011005402
0,0.5,76,0.7191222012042999,0.46875,0.7036589086055756
0,0.4375,77,0.6993832886219025,0.5,0.6993448436260223
0,0.53125,78,0.7259276211261749,0.5,0.7013117372989655
0,0.40625,79,0.7917774319648743,0.5,0.7354230582714081
0,0.5,80,0.710517093539238,0.5,0.7388916909694672
0,0.46875,81,0.7813405394554138,0.5,0.7954705655574799
0,0.59375,82,0.7091074287891388,0.5,0.7354896664619446
0,0.5,83,0.7229821085929871,0.5,0.6944190263748169
0,0.515625,84,0.7525646984577179,0.5,0.7446646094322205
0,0.46875,85,0.8524016439914703,0.5,0.769122838973999
0,0.5,86,0.8265909105539322,0.5,0.7359005212783813
0,0.4375,87,0.8013767749071121,0.5,0.7281759083271027
0,0.546875,88,0.7165454924106598,0.5,0.7213715612888336
0,0.5,89,0.8726927042007446,0.5,0.7043945491313934
0,0.484375,90,0.9163591116666794,0.4375,0.7024312019348145
0,0.5,91,0.7165089398622513,0.375,0.6959313750267029
0,0.515625,92,0.7141213268041611,0.625,0.6776188611984253
0,0.515625,93,0.6792906671762466,0.46875,0.7072944045066833
0,0.5,94,0.7237008959054947,0.5,0.6993760466575623
0,0.484375,95,0.7784523963928223,0.5625,0.6897500157356262
0,0.5,96,0.7411843836307526,0.53125,0.6824633181095123
0,0.5,97,0.7443767637014389,0.59375,0.6762612760066986
0,0.515625,98,0.7916879951953888,0.4375,0.6920281946659088
0,0.5,99,0.8374528288841248,0.5,0.6914477050304413
